feedback_id,customer_id,feedback_date,channel,rating,feedback_text
505,11631,2023-01-31,Support Ticket,5,too many ads now hate it
506,12816,2023-05-12,App Review,1,bad experience refund still not received
507,11015,2023-04-23,App Review,5,everything works fine
508,11348,2023-04-19,App Review,2,great service very happy
509,10515,2023-06-27,Email,4,love the app but payment failed twice
510,12839,2023-03-10,App Review,5,support team resolved issue quickly
511,10335,2023-06-07,Support Ticket,4,too many ads now hate it
512,11782,2023-04-30,Email,3,cant track my order properly
513,12305,2023-03-29,Email,4,frustrating experience will uninstall
514,10496,2023-03-08,App Review,2,bad experience refund still not received
515,10895,2023-03-16,Support Ticket,2,delivery was late and support not helpful
516,12207,2023-02-14,App Review,5,bad experience refund still not received
517,10851,2023-01-04,App Review,5,price increased suddenly not fair
518,11687,2023-06-03,Email,4,cant track my order properly
519,11931,2023-06-04,Email,2,app slow and buggy sometimes
520,12737,2023-06-23,App Review,1,checkout page not loading
521,12427,2023-04-17,App Review,1,support team resolved issue quickly
522,11568,2023-02-20,Email,4,App crashes again after update
523,10956,2023-02-19,App Review,5,cant track my order properly
524,12738,2023-01-06,Support Ticket,3,checkout page not loading
525,11636,2023-02-28,Email,5,awesome app easy to use
526,11291,2023-05-05,App Review,1,delivery was late and support not helpful
527,11440,2023-05-23,App Review,2,payment deducted but order failed
528,11191,2023-01-30,App Review,1,refund pending from last week
529,11066,2023-06-19,Email,3,awesome app easy to use
530,10284,2023-05-02,Email,1,refund pending from last week
531,12444,2023-05-05,App Review,5,customer service is terrible
532,10011,2023-02-06,Email,1,awesome app easy to use
533,11630,2023-06-19,Support Ticket,5,everything works fine
534,12546,2023-05-04,App Review,3,support team resolved issue quickly
535,10753,2023-04-11,Support Ticket,5,great service very happy
536,12082,2023-02-04,App Review,4,great service very happy
537,12774,2023-03-28,App Review,5,payment deducted but order failed
538,12896,2023-05-14,App Review,1,frustrating experience will uninstall
539,10089,2023-01-18,App Review,4,bad experience refund still not received
540,10775,2023-04-23,App Review,5,frustrating experience will uninstall
541,12652,2023-01-29,App Review,1,checkout page not loading
542,11625,2023-03-18,Support Ticket,1,love the app but payment failed twice
543,10417,2023-02-28,Support Ticket,3,bad experience refund still not received
544,10114,2023-06-24,Email,5,refund pending from last week
545,10616,2023-05-06,App Review,3,login issue cant access account
546,10825,2023-05-25,App Review,3,price increased suddenly not fair
547,11649,2023-04-19,App Review,1,customer service is terrible
548,11516,2023-01-22,Email,1,frustrating experience will uninstall
549,10412,2023-03-09,Support Ticket,5,awesome app easy to use
550,10728,2023-03-10,App Review,1,login issue cant access account
551,12808,2023-06-14,App Review,4,order got cancelled automatically
552,10675,2023-02-18,Email,5,very smooth experience no issues
553,11892,2023-05-21,App Review,1,checkout page not loading
554,12504,2023-06-11,App Review,4,refund pending from last week
555,12967,2023-04-19,Email,1,awesome app easy to use
556,12239,2023-03-27,Email,4,awesome app easy to use
557,12786,2023-02-22,App Review,1,great service very happy
558,11122,2023-05-03,App Review,4,customer service is terrible
559,11571,2023-03-28,Support Ticket,2,great service very happy
560,10977,2023-06-28,App Review,3,delivery was late and support not helpful
561,11008,2023-05-11,App Review,4,frustrating experience will uninstall
562,12143,2023-02-11,App Review,1,support team resolved issue quickly
563,11687,2023-04-08,App Review,4,support team resolved issue quickly
564,12710,2023-06-09,App Review,2,bad experience refund still not received
565,10036,2023-04-19,Support Ticket,4,awesome app easy to use
566,11548,2023-02-20,App Review,1,payment deducted but order failed
567,12326,2023-03-26,App Review,4,App crashes again after update
568,12264,2023-06-23,Email,1,checkout page not loading
569,12914,2023-05-07,Email,3,App crashes again after update
570,10872,2023-01-21,Support Ticket,1,price increased suddenly not fair
571,11821,2023-02-13,Support Ticket,4,customer service is terrible
572,11296,2023-05-19,App Review,2,checkout page not loading
573,12109,2023-04-13,Email,5,support team resolved issue quickly
574,10595,2023-03-09,App Review,5,very smooth experience no issues
575,11903,2023-05-09,Support Ticket,1,everything works fine
576,10728,2023-04-02,App Review,4,checkout page not loading
577,11365,2023-01-24,Support Ticket,1,great service very happy
578,10396,2023-05-05,Email,2,delivery was late and support not helpful
579,10698,2023-05-21,App Review,4,login issue cant access account
580,12224,2023-04-21,Email,4,app slow and buggy sometimes
581,11635,2023-04-08,Support Ticket,4,awesome app easy to use
582,10395,2023-05-19,Support Ticket,2,login issue cant access account
583,12492,2023-06-28,App Review,2,great service very happy
584,10075,2023-01-17,Email,1,awesome app easy to use
585,10264,2023-04-09,App Review,4,frustrating experience will uninstall
586,12502,2023-03-23,App Review,3,frustrating experience will uninstall
587,11819,2023-04-14,App Review,4,awesome app easy to use
588,10717,2023-06-01,App Review,1,app slow and buggy sometimes
589,12782,2023-01-19,Support Ticket,2,refund pending from last week
590,10850,2023-06-14,App Review,2,app slow and buggy sometimes
591,11390,2023-03-26,Support Ticket,1,order got cancelled automatically
592,10143,2023-01-08,App Review,2,refund pending from last week
593,10884,2023-01-28,App Review,5,delivery was late and support not helpful
594,10395,2023-01-05,App Review,5,customer service is terrible
595,12995,2023-05-25,App Review,3,cant track my order properly
596,12938,2023-04-11,App Review,3,support team resolved issue quickly
597,11492,2023-06-13,App Review,1,login issue cant access account
598,11167,2023-04-28,Email,5,customer service is terrible
599,12616,2023-05-27,App Review,1,app slow and buggy sometimes
600,11062,2023-03-05,App Review,5,support team resolved issue quickly
601,12156,2023-04-01,App Review,3,login issue cant access account
602,11065,2023-04-27,Support Ticket,2,customer service is terrible
603,11209,2023-04-08,Support Ticket,5,support team resolved issue quickly
604,12982,2023-01-11,App Review,1,order got cancelled automatically
605,12445,2023-02-23,App Review,4,frustrating experience will uninstall
606,10633,2023-06-22,App Review,3,login issue cant access account
607,11156,2023-02-16,Support Ticket,1,payment deducted but order failed
608,11238,2023-05-20,App Review,3,price increased suddenly not fair
609,10732,2023-05-29,App Review,4,login issue cant access account
610,10234,2023-05-19,App Review,4,everything works fine
611,12705,2023-01-05,App Review,1,frustrating experience will uninstall
612,10750,2023-01-20,App Review,5,very smooth experience no issues
613,12635,2023-06-18,Email,1,login issue cant access account
614,10953,2023-02-15,App Review,1,price increased suddenly not fair
615,12539,2023-01-12,Email,2,login issue cant access account
616,12960,2023-03-11,App Review,1,too many ads now hate it
617,11542,2023-01-17,App Review,1,support team resolved issue quickly
618,11197,2023-04-25,Support Ticket,5,cant track my order properly
619,11676,2023-05-27,App Review,2,login issue cant access account
620,11191,2023-06-03,Support Ticket,1,price increased suddenly not fair
621,12217,2023-02-17,Email,1,order got cancelled automatically
622,11416,2023-04-18,App Review,4,order got cancelled automatically
623,12993,2023-02-21,Support Ticket,5,customer service is terrible
624,12842,2023-04-06,App Review,2,delivery was late and support not helpful
625,12681,2023-03-11,Support Ticket,1,price increased suddenly not fair
626,11217,2023-04-12,App Review,1,order got cancelled automatically
627,11540,2023-03-16,Support Ticket,1,cant track my order properly
628,12076,2023-06-10,App Review,1,checkout page not loading
629,11445,2023-05-31,Email,3,app slow and buggy sometimes
630,12386,2023-05-23,Email,1,delivery was late and support not helpful
631,11519,2023-06-04,Support Ticket,3,delivery was late and support not helpful
632,11388,2023-06-28,Support Ticket,2,refund pending from last week
633,11856,2023-03-23,Support Ticket,5,customer service is terrible
634,11365,2023-04-02,Support Ticket,5,login issue cant access account
635,10499,2023-06-28,App Review,4,very smooth experience no issues
636,11680,2023-06-24,App Review,2,refund pending from last week
637,10510,2023-01-04,App Review,2,bad experience refund still not received
638,10216,2023-05-15,App Review,3,bad experience refund still not received
639,11324,2023-04-19,App Review,4,checkout page not loading
640,11155,2023-06-12,Email,3,love the app but payment failed twice
641,11827,2023-02-17,App Review,5,App crashes again after update
642,11810,2023-03-14,Email,5,order got cancelled automatically
643,12492,2023-03-13,App Review,2,login issue cant access account
644,12923,2023-04-26,App Review,4,customer service is terrible
645,11205,2023-06-22,Email,1,great service very happy
646,12214,2023-03-22,Email,1,everything works fine
647,10090,2023-03-22,Email,3,login issue cant access account
648,10713,2023-04-23,Email,1,refund pending from last week
649,11881,2023-04-06,App Review,5,delivery was late and support not helpful
650,10038,2023-03-13,Email,1,love the app but payment failed twice
651,10172,2023-05-27,App Review,3,order got cancelled automatically
652,10652,2023-03-04,App Review,4,customer service is terrible
653,10753,2023-02-07,App Review,4,price increased suddenly not fair
654,11243,2023-03-08,App Review,2,checkout page not loading
655,11081,2023-03-10,App Review,5,awesome app easy to use
656,11683,2023-01-13,Support Ticket,4,login issue cant access account
657,12523,2023-06-24,Support Ticket,3,support team resolved issue quickly
658,10455,2023-01-31,App Review,1,too many ads now hate it
659,10828,2023-04-24,App Review,3,checkout page not loading
660,10894,2023-01-22,App Review,5,checkout page not loading
661,11384,2023-04-03,App Review,4,refund pending from last week
662,11958,2023-06-20,Support Ticket,5,refund pending from last week
663,12434,2023-03-08,App Review,3,refund pending from last week
664,11996,2023-02-23,Email,1,bad experience refund still not received
665,12395,2023-05-18,App Review,1,bad experience refund still not received
666,10189,2023-02-11,Support Ticket,2,awesome app easy to use
667,10504,2023-03-05,App Review,4,awesome app easy to use
668,11214,2023-05-06,Email,5,checkout page not loading
669,11531,2023-01-21,App Review,2,refund pending from last week
670,10823,2023-06-18,Email,3,App crashes again after update
671,10928,2023-06-01,App Review,3,app slow and buggy sometimes
672,10933,2023-02-04,App Review,3,frustrating experience will uninstall
673,11140,2023-01-30,Support Ticket,1,app slow and buggy sometimes
674,10133,2023-02-26,Support Ticket,1,app slow and buggy sometimes
675,12105,2023-02-16,Support Ticket,1,delivery was late and support not helpful
676,10684,2023-06-12,Email,1,price increased suddenly not fair
677,12719,2023-01-19,Support Ticket,1,App crashes again after update
678,12220,2023-04-24,App Review,1,App crashes again after update
679,11852,2023-01-08,App Review,4,bad experience refund still not received
680,10814,2023-01-26,App Review,2,login issue cant access account
681,11172,2023-04-23,Email,5,support team resolved issue quickly
682,10079,2023-03-12,App Review,1,customer service is terrible
683,12933,2023-01-30,App Review,2,great service very happy
684,10202,2023-05-15,Email,2,delivery was late and support not helpful
685,12811,2023-03-08,Support Ticket,1,payment deducted but order failed
686,11252,2023-03-06,App Review,5,checkout page not loading
687,11699,2023-02-05,App Review,1,everything works fine
688,11250,2023-01-25,App Review,5,cant track my order properly
689,11682,2023-02-06,App Review,5,payment deducted but order failed
690,11555,2023-01-01,App Review,3,frustrating experience will uninstall
691,12094,2023-05-23,Email,3,everything works fine
692,11256,2023-02-06,Email,4,order got cancelled automatically
693,11549,2023-05-21,Email,2,great service very happy
694,11166,2023-05-16,App Review,4,cant track my order properly
